Churn,InternetService,SeniorCitizen,gender,PhoneService,MultipleLines,Dependents,tenure,MonthlyCharges,Contract
0,1,0,0,1,1,1,69,64,2
0,2,0,0,0,0,0,39,51,1
0,2,1,0,1,1,0,27,110,2
0,1,0,0,1,1,1,2,20,1
0,1,0,0,1,1,0,1,19,0
1,1,0,1,1,1,0,65,90,2
0,2,0,0,1,0,0,28,54,2
1,2,0,1,1,0,0,12,84,0
1,1,1,0,1,1,0,1,70,0
1,2,0,1,1,0,1,27,80,0
0,1,0,1,1,1,1,66,25,0
0,1,0,0,1,1,0,72,60,0
0,1,1,1,1,1,1,58,90,0
1,1,0,1,1,0,0,7,100,0
1,2,0,0,1,0,1,17,94,1
0,2,0,0,1,0,1,70,25,0
0,1,0,1,1,1,0,1,46,1
0,1,0,0,1,1,0,64,25,0
0,2,0,0,1,0,0,55,78,2
0,2,1,1,1,0,0,51,80,1
1,2,0,0,1,0,0,5,85,2
0,2,0,0,1,1,0,43,115,2
1,2,1,1,1,0,0,53,102,1
0,1,0,1,1,0,1,63,20,0
0,2,0,1,1,0,0,27,20,0
0,1,1,0,1,1,0,22,70,1
1,2,1,1,1,0,0,6,85,2
0,1,0,1,1,1,1,31,89,1
0,2,0,1,1,1,1,64,81,2
0,2,0,1,1,0,0,71,21,2
0,1,0,1,0,0,0,68,54,0
0,1,0,0,1,1,0,1,54,2
0,2,1,1,1,0,0,64,104,2
0,1,0,1,1,0,0,2,70,0
0,2,0,1,1,0,1,1,44,0
0,2,0,1,1,1,1,28,64,1
0,1,0,1,1,1,0,2,20,0
0,2,1,0,1,1,1,72,90,0
0,2,0,1,1,0,0,28,91,2
0,2,0,0,1,0,1,55,101,2
0,2,0,0,1,1,0,65,71,0
0,2,1,1,1,0,1,34,109,1
1,2,1,1,1,0,0,53,60,0
0,2,0,1,1,0,1,37,20,2
1,1,0,0,1,0,1,15,86,0
0,2,0,1,1,0,0,71,83,2
0,1,0,1,1,1,0,7,74,0
0,2,0,1,1,1,1,67,111,1
0,2,0,1,1,0,0,52,96,2
0,2,0,0,1,0,1,69,109,1
0,2,0,1,1,1,1,24,75,1
0,1,0,0,1,1,0,7,78,0
0,2,0,1,1,0,1,39,25,0
0,2,0,1,1,0,0,50,21,2
0,2,0,1,1,0,0,71,99,2
0,1,0,0,1,0,1,13,20,0
0,2,0,0,1,0,0,1,19,0
0,2,0,1,1,0,0,29,94,0
0,2,1,0,1,0,0,27,84,2
0,1,0,1,1,1,1,48,56,0
1,1,0,1,1,0,0,6,91,0
0,2,0,1,1,0,1,59,77,0
0,1,1,1,1,1,0,30,106,0
0,2,0,0,1,0,0,32,21,1
0,2,0,1,1,0,0,3,92,0
0,1,0,1,1,1,1,5,56,0
0,2,0,0,1,1,1,70,89,2
0,2,0,1,1,0,0,1,70,2
0,1,0,0,1,1,1,54,91,1
0,2,0,1,1,1,1,72,106,1
0,2,0,1,1,0,1,66,66,2
1,2,0,0,0,1,0,9,58,0
0,2,0,0,1,0,1,41,78,2
0,2,1,0,1,0,0,71,83,0
0,2,0,1,1,1,0,72,111,2
0,1,0,0,1,1,0,72,110,0
1,1,1,1,1,0,0,12,84,0
0,1,0,1,1,0,0,55,64,0
0,2,0,1,1,0,0,72,104,0
0,2,1,0,1,0,0,65,109,0
1,1,0,0,1,1,1,6,80,2
1,1,0,0,1,0,0,4,71,0
1,2,0,1,1,0,0,62,102,1
0,1,0,1,1,0,1,67,25,0
1,1,0,1,1,0,0,8,94,0
0,1,0,1,1,1,0,72,21,2
0,1,1,0,0,1,0,66,46,0
1,2,0,1,1,1,0,10,72,2
1,1,1,0,1,1,0,43,110,0
1,2,0,0,1,0,1,22,61,2
0,1,0,1,1,1,0,12,81,0
0,2,0,1,1,0,0,10,46,1
0,1,0,1,1,1,0,27,49,0
0,1,0,0,1,0,1,8,20,0
0,1,0,0,1,1,1,12,20,0
0,1,0,1,0,0,0,71,54,0
1,2,0,1,1,0,1,50,106,1
0,2,0,0,1,0,1,70,108,0
0,2,0,1,1,1,1,7,45,2
1,2,1,1,1,1,1,46,101,2
0,1,0,0,1,1,1,6,49,2
0,1,0,0,1,0,0,6,89,0
0,2,0,0,1,0,0,47,27,0
0,1,0,1,1,0,0,36,94,0
1,2,0,1,1,0,0,8,95,1
0,1,0,1,0,0,1,40,60,0
0,1,0,1,1,0,0,61,104,0
0,2,0,1,1,0,0,72,98,0
0,2,1,0,1,1,0,39,99,0
0,2,0,1,1,0,0,8,20,1
1,2,0,1,1,0,0,1,89,1
0,2,0,0,0,0,0,33,60,1
1,2,0,0,1,1,1,31,87,2
1,2,0,0,1,0,0,9,89,2
0,2,0,0,1,0,0,70,20,2
0,1,0,1,1,0,1,55,20,0
0,1,0,1,1,1,0,4,19,2
0,1,0,1,1,0,1,48,79,0
0,2,0,1,1,0,1,61,20,0
0,1,1,0,1,0,0,2,69,0
1,1,0,0,1,0,0,6,51,1
1,2,0,1,0,0,0,3,30,0
1,1,0,1,0,0,0,22,44,0
0,1,0,0,1,1,0,33,80,0
1,2,0,1,1,0,0,12,100,1
0,2,1,0,1,1,0,72,115,2
0,1,0,0,1,0,0,58,65,0
1,1,0,1,1,1,0,59,86,0
0,2,0,1,1,0,1,34,77,2
0,2,0,1,1,0,1,52,25,1
1,2,0,1,1,0,0,10,46,2
1,2,1,0,1,0,0,16,59,0
1,2,1,1,1,0,0,58,109,2
1,2,0,1,1,0,0,10,95,0
0,2,0,1,1,0,0,3,90,2
0,2,0,0,1,0,1,69,20,2
0,1,0,0,0,1,0,13,31,0
1,1,0,0,1,0,1,25,89,0
1,1,1,1,1,0,0,1,20,0
1,1,0,1,1,0,0,1,62,0
0,1,0,1,1,0,0,68,102,1
1,1,0,1,1,1,0,1,91,2
1,1,0,1,1,0,0,8,101,0
0,1,0,0,0,0,0,1,25,2
0,2,0,0,1,0,0,46,53,1
0,2,0,1,1,1,0,45,104,2
1,1,0,0,1,1,0,8,103,0
1,1,0,1,1,1,0,5,95,2
0,2,0,1,1,1,0,22,93,2
0,2,0,0,1,0,0,58,95,0
0,2,0,0,0,0,0,51,50,2
1,1,0,1,0,1,0,39,49,0
0,1,0,0,1,1,0,26,26,1
1,1,0,1,1,1,0,53,85,1
1,1,0,1,1,0,1,1,80,0
1,2,0,0,0,0,0,1,30,0
0,1,0,1,1,1,1,18,86,2
0,2,0,1,1,0,0,46,20,2
1,2,0,1,1,1,0,3,79,2
1,2,0,0,1,0,1,12,45,0
0,1,0,1,0,0,0,14,55,0
1,1,1,1,1,1,0,5,70,0
0,1,0,1,1,0,1,28,100,0
1,1,1,1,1,1,0,59,94,0
1,2,0,1,1,0,0,10,45,1
0,2,0,0,1,0,0,21,81,0
1,2,1,0,0,0,0,5,46,1
0,2,0,0,1,0,1,10,26,0
0,1,1,1,1,1,0,5,71,0
1,1,0,1,1,1,0,9,80,0
1,1,0,0,1,1,0,11,98,0
0,1,0,1,1,0,0,47,74,0
0,1,0,1,0,1,0,3,41,0
1,2,0,1,1,0,0,1,76,0
0,1,0,1,0,1,1,23,41,0
1,1,1,0,1,1,0,16,94,0
0,2,0,1,1,0,0,27,82,0
0,2,0,1,1,0,1,68,26,0
0,2,0,0,0,1,0,2,51,1
0,2,0,1,1,1,1,5,20,1
0,1,1,1,1,1,0,67,76,0
0,2,0,0,1,0,0,52,58,0
0,1,0,1,1,1,0,29,86,2
0,1,0,0,1,0,0,1,70,0
1,1,0,0,1,1,0,4,70,2
0,1,0,0,1,0,0,69,85,0
0,2,0,0,0,1,0,16,39,2
0,2,0,1,1,0,0,24,93,2
0,1,0,0,1,0,0,42,104,0
1,1,0,0,0,1,0,60,51,0
1,2,0,1,1,0,1,10,95,0
0,2,0,0,1,1,0,9,60,0
0,2,0,0,1,0,0,24,69,0
0,1,0,1,1,0,0,18,20,0
0,2,0,0,1,0,1,72,116,1
0,2,0,0,1,1,1,64,87,2
0,2,0,1,1,0,0,2,19,2
0,2,0,1,1,0,0,68,91,1
1,2,0,0,1,1,1,1,102,2
0,2,0,0,1,1,0,59,20,1
0,1,0,1,1,1,0,50,98,2
0,1,0,0,1,0,1,72,110,2
0,2,0,0,1,0,0,57,95,2
0,1,1,0,1,1,0,18,20,2
0,2,0,0,1,0,0,62,115,0
0,2,0,1,1,0,0,24,20,0
1,1,0,1,0,0,1,37,40,0
1,2,0,0,1,0,1,5,86,0
1,2,0,0,1,0,0,3,70,1
0,2,0,1,1,0,0,29,75,2
0,2,0,0,1,0,0,31,49,0
0,2,0,1,1,1,1,24,21,0
0,1,0,0,1,1,0,18,75,0
1,1,0,0,1,0,1,17,92,0
0,2,0,0,1,0,0,69,67,0
0,1,0,0,1,1,1,48,20,0
0,2,0,1,1,0,1,54,20,0
0,2,0,0,1,0,0,13,79,1
0,1,1,0,1,1,1,22,85,0
0,1,0,1,0,0,0,18,25,0
0,2,0,0,1,0,0,16,91,0
1,1,0,1,1,1,0,5,81,0
0,1,0,0,1,0,0,53,20,0
0,2,1,1,1,0,0,44,74,1
1,2,0,1,1,1,0,44,101,0
0,1,0,0,1,1,0,70,90,0
1,2,0,0,1,0,0,6,105,2
0,2,0,0,1,1,0,33,51,2
0,2,0,0,1,1,0,11,20,1
0,1,0,0,1,1,1,72,24,0
0,2,0,0,1,0,0,9,80,2
0,2,1,1,0,0,0,63,36,0
0,2,0,0,1,0,1,3,21,1
0,2,0,1,1,1,0,66,106,2
0,2,0,0,0,0,0,66,62,0
0,2,0,0,1,0,0,1,71,1
0,2,0,0,1,0,0,30,94,0
0,2,0,1,1,0,0,13,70,0
0,2,0,0,1,1,1,72,80,2
0,2,0,0,1,0,1,8,56,0
1,2,0,1,1,1,1,28,106,2
0,1,0,0,1,1,0,65,105,0
0,2,1,0,1,0,0,11,83,0
0,2,0,0,1,0,0,26,19,0
0,2,1,1,0,1,0,59,50,1
0,1,0,1,1,0,1,67,19,0
0,1,0,0,1,0,0,71,20,0
0,2,1,1,1,0,0,57,71,2
0,1,0,0,0,1,0,71,47,2
0,1,0,1,1,1,0,57,21,0
0,1,0,1,1,0,1,72,26,0
0,2,0,1,1,0,0,1,75,1
0,2,1,1,1,0,0,15,96,1
0,1,0,0,1,1,0,4,80,1
0,2,0,0,0,0,0,23,45,2
0,1,1,1,1,1,0,71,107,2
0,2,0,0,1,0,1,45,81,0
0,2,0,1,1,0,0,64,108,0
0,2,0,1,1,0,0,20,59,0
1,2,0,0,1,0,0,31,80,0
0,2,1,1,1,0,0,3,95,1
0,1,0,1,1,1,0,20,21,1
0,1,0,1,1,0,1,57,98,0
1,2,1,1,0,0,0,8,29,0
0,2,0,1,1,0,1,33,19,0
0,1,0,0,0,0,1,67,54,0
0,2,0,0,1,1,1,71,82,2
0,2,0,1,1,1,0,59,65,0
0,1,0,1,1,1,0,1,20,2
0,1,0,0,1,1,0,57,75,1
1,1,0,0,1,1,1,1,59,0
0,2,0,1,1,1,0,9,99,2
0,2,0,0,1,0,0,4,20,1
0,2,0,1,1,1,0,72,89,1
0,2,0,0,1,1,1,62,106,2
0,2,0,0,1,0,0,5,80,1
0,1,0,1,1,1,0,22,95,0
0,2,0,1,1,0,1,35,25,0
0,1,0,1,1,1,0,12,80,0
0,1,0,0,1,0,1,28,20,0
0,2,0,1,1,0,0,1,20,0
1,1,0,1,1,1,0,67,104,0
0,1,0,1,1,0,1,72,98,0
0,1,0,1,1,1,0,38,111,1
0,2,0,1,1,0,0,14,49,0
0,2,0,1,1,0,0,47,87,0
0,2,0,1,1,1,1,63,25,2
1,2,0,0,0,1,0,37,29,1
1,2,1,0,1,0,0,1,74,2
0,2,0,0,1,1,0,37,20,0
1,1,0,1,0,1,0,9,41,1
0,2,0,1,1,0,0,60,60,0
0,2,0,0,1,0,0,57,88,2
0,1,0,0,1,1,1,41,45,0
0,2,0,0,1,0,1,50,71,0
0,2,0,1,1,0,0,4,51,0
1,1,0,1,1,0,1,9,79,0
0,2,0,1,1,1,0,36,95,1
1,2,1,0,0,1,0,2,24,1
0,2,0,1,1,0,1,65,95,1
0,1,0,0,1,1,0,36,86,0
0,1,0,0,1,1,0,5,20,0
0,1,1,1,1,1,0,71,108,0
0,2,0,1,1,0,1,3,26,2
0,2,0,0,1,0,0,55,20,2
1,2,0,1,1,0,0,5,47,0
1,2,0,1,1,0,0,1,54,1
0,2,0,1,1,0,1,68,80,0
1,2,0,0,1,0,0,38,84,1
0,2,1,0,1,0,0,16,54,1
0,1,0,0,1,0,0,67,72,0
0,2,0,1,1,0,0,72,117,2
0,2,0,0,1,0,0,21,69,0
0,1,0,1,1,0,0,4,19,0
0,2,0,0,0,0,0,3,29,1
0,1,0,1,1,1,1,69,99,0
1,1,1,1,1,1,0,2,94,0
1,2,0,1,1,0,1,70,98,0
1,2,0,0,1,0,1,1,21,0
0,1,0,1,1,1,0,2,20,0
0,2,0,1,1,0,1,11,91,0
1,2,0,0,1,0,0,13,97,2
0,1,0,1,1,1,1,60,20,2
1,1,1,1,1,0,0,20,74,1
0,2,0,1,0,1,0,37,36,2
0,2,0,1,1,0,0,30,21,0
0,1,0,1,1,1,1,60,104,2
1,1,0,0,1,1,0,35,70,2
1,1,1,1,1,1,0,50,96,0
0,2,0,0,1,0,0,71,96,0
0,1,1,0,1,1,0,8,74,0
0,1,0,0,1,0,0,38,24,1
0,1,0,1,1,1,0,72,20,1
0,2,1,0,1,0,0,42,96,1
0,1,0,0,1,1,1,57,95,0
0,2,0,0,1,1,0,60,111,2
0,2,0,1,1,0,1,71,25,0
1,2,0,1,1,0,0,11,23,1
0,1,0,1,1,0,0,40,51,0
0,2,0,0,1,0,0,42,84,2
1,2,0,0,1,0,0,1,44,0
0,2,0,1,1,0,1,47,90,0
0,2,0,1,1,0,1,50,76,0
0,2,0,1,0,0,1,10,54,0
0,1,0,1,1,1,0,72,85,1
0,2,0,1,1,0,0,72,99,1
0,2,0,1,1,1,0,60,90,2
1,1,0,0,1,0,0,3,75,0
1,2,0,1,1,0,0,2,80,1
1,2,0,0,1,0,1,1,80,0
0,1,0,0,1,1,0,11,89,0
0,1,0,0,1,0,1,49,98,0
0,1,1,0,1,1,0,70,114,1
1,2,1,0,1,0,0,2,71,0
1,2,1,1,1,0,0,16,99,0
1,1,0,1,1,0,0,10,100,0
0,1,0,0,1,0,1,56,69,0
0,2,0,0,1,0,0,48,104,0
0,2,1,1,1,1,0,72,25,0
1,2,0,0,1,0,0,1,21,0
0,1,0,0,1,0,0,29,20,0
1,1,0,1,1,0,0,25,25,0
0,1,0,0,1,0,0,68,54,0
0,1,0,1,1,0,0,2,70,0
1,2,0,0,1,0,1,42,78,0
0,2,0,0,1,0,1,6,20,0
0,1,0,1,1,0,0,18,101,0
1,1,0,1,1,0,0,10,70,1
0,2,0,1,1,1,0,72,104,0
0,1,0,1,1,0,1,63,105,0
0,2,0,0,1,0,0,27,78,1
0,2,0,0,1,0,1,35,25,0
1,2,0,0,1,0,0,18,90,0
1,2,0,1,1,0,0,11,74,0
0,1,0,1,1,1,1,44,21,0
0,2,0,0,1,0,1,19,61,2
0,2,0,0,1,0,1,72,93,1
0,2,0,0,1,1,0,18,50,0
0,1,1,0,1,1,0,18,50,0
0,1,0,0,0,0,0,71,61,0
0,2,0,0,1,0,0,30,55,1
0,2,0,1,0,0,1,28,60,0
1,2,0,0,1,0,0,37,79,2
0,2,0,1,1,0,1,18,20,1
0,2,0,0,1,0,1,31,81,1
0,1,0,1,1,1,0,5,56,1
0,2,1,1,1,0,0,30,78,2
0,1,0,0,1,0,0,49,72,0
1,2,0,1,1,0,0,12,45,1
1,2,0,0,1,0,0,1,78,1
1,1,0,0,1,0,1,4,90,0
1,2,0,1,1,1,0,3,21,2
1,2,0,0,1,0,0,3,79,2
0,1,0,1,1,0,0,37,66,0
0,2,0,0,1,0,1,23,66,2
0,2,0,0,1,0,0,23,79,0
0,2,1,0,1,1,0,45,100,2
0,1,0,1,1,0,1,22,20,2
0,2,0,1,1,0,0,24,100,0
0,2,0,1,1,1,0,48,20,2
1,2,0,1,1,0,1,3,56,0
0,2,1,0,1,0,0,8,87,2
1,1,0,1,0,0,0,44,54,0
0,2,0,0,1,0,0,56,91,0
0,2,0,1,1,0,0,1,21,0
0,2,0,1,1,0,1,53,93,2
0,2,0,1,1,0,1,59,19,0
0,2,0,0,1,0,0,15,49,2
0,2,1,0,1,0,0,49,90,2
1,2,0,0,0,0,0,39,56,0
0,1,1,0,1,0,0,44,89,0
1,2,0,1,1,0,0,3,53,1
1,2,1,1,1,0,0,16,74,1
0,1,0,1,1,1,0,5,66,1
0,2,0,0,1,1,0,37,100,2
0,1,0,0,1,1,0,9,51,0
0,2,0,0,1,1,1,35,20,2
1,2,0,0,1,0,0,7,86,0
1,2,0,0,1,1,0,1,20,2
1,2,0,0,0,0,0,29,25,1
0,1,0,0,1,1,1,51,95,2
0,2,0,1,1,0,0,58,70,0
0,2,0,0,1,0,0,72,108,0
0,2,0,1,0,1,1,4,39,1
0,1,0,0,1,1,1,64,111,0
0,2,1,1,1,0,0,68,80,1
0,2,1,0,1,0,1,62,96,1
0,1,0,1,1,0,1,37,93,0
0,2,0,0,1,0,0,43,20,1
0,1,0,0,1,1,1,65,92,1
0,1,0,1,1,1,0,1,61,0
0,2,0,0,1,0,1,27,66,0
0,2,0,0,1,0,1,57,20,0
1,1,0,0,1,0,1,1,21,1
0,2,0,1,0,1,1,43,40,2
0,2,0,1,1,1,1,48,112,2
0,2,0,1,1,0,1,41,111,0
0,2,0,0,1,0,0,68,90,0
0,2,0,0,1,0,0,15,49,0
1,2,1,0,1,1,0,8,94,0
1,2,1,0,0,0,0,3,25,0
0,2,1,0,1,0,0,55,90,0
0,2,0,0,1,0,0,1,20,0
1,1,1,1,1,1,0,16,72,1
1,1,0,1,1,1,1,39,80,0
1,2,0,0,1,0,0,10,95,2
0,2,0,0,1,0,0,46,109,0
0,2,0,1,1,0,1,12,56,1
0,2,0,0,1,0,0,41,21,0
1,2,0,1,1,0,0,65,109,2
0,2,0,0,1,0,0,21,79,1
1,2,1,0,1,1,0,4,100,0
0,2,1,0,1,0,0,72,90,2
0,2,0,1,1,0,1,47,25,2
0,2,0,1,1,0,0,43,84,0
0,1,0,0,1,1,1,72,113,1
0,2,0,0,1,0,0,67,111,0
1,2,0,0,1,0,0,6,89,2
0,2,0,0,1,0,0,60,70,0
0,2,1,1,1,1,0,40,98,0
0,1,0,0,1,0,1,66,91,0
1,2,1,1,0,0,0,52,49,0
1,1,0,0,1,1,0,1,94,2
1,1,0,0,1,1,1,58,93,0
0,2,0,0,0,0,1,72,64,0
1,2,1,1,1,0,0,35,95,1
0,1,0,0,1,1,0,72,20,0
0,2,0,0,1,1,0,51,69,1
0,1,0,1,1,1,0,69,19,0
0,1,0,1,1,0,0,69,100,0
0,1,0,0,1,1,0,11,20,1
0,2,0,1,0,0,1,1,24,1
1,1,1,1,1,0,0,3,105,0
1,2,0,0,1,0,0,37,99,0
1,1,1,1,0,0,0,4,25,0
0,1,1,1,1,0,0,67,95,0
0,2,0,1,1,0,1,25,86,2
0,1,0,1,1,1,0,72,92,0
0,1,0,1,1,0,1,8,51,0
1,1,0,0,1,0,0,10,80,0
0,1,0,1,1,0,0,6,20,0
0,2,1,1,1,0,1,52,81,2
0,2,0,1,1,0,1,70,25,1
0,2,1,0,1,1,0,70,92,1
0,2,0,1,1,1,0,58,25,1
0,1,0,1,1,1,0,70,77,0
0,1,0,0,1,1,1,72,20,0
0,1,0,0,1,1,1,66,49,0
0,1,0,0,0,0,1,16,36,0
0,1,0,0,1,0,1,35,59,0
0,2,1,0,1,0,0,65,95,2
0,1,1,0,1,0,0,2,44,0
0,2,0,0,1,0,0,30,49,1
1,2,0,1,1,1,0,14,90,2
0,2,0,1,1,0,1,7,20,1
1,2,0,1,1,0,0,2,79,2
0,1,0,1,1,0,0,66,85,2
0,1,0,1,1,1,0,3,21,1
1,2,0,1,1,0,1,1,20,1
0,1,0,0,1,1,0,68,64,0
1,2,0,0,1,0,0,10,86,2
1,1,0,0,1,1,1,49,100,0
0,1,0,0,1,1,0,23,20,1
0,2,1,0,1,0,0,13,97,2
0,1,0,1,1,1,1,65,20,0
0,2,1,0,0,0,1,28,36,0
1,2,1,0,1,0,0,2,90,0
0,2,0,1,1,0,0,9,76,0
0,2,0,1,1,1,0,54,110,0
0,1,0,1,1,0,1,25,62,0
0,2,0,0,1,1,1,19,20,2
0,2,0,1,1,0,1,71,85,0
0,2,0,1,1,1,0,36,20,2
0,2,0,1,1,0,0,16,20,0
1,1,0,0,1,1,0,25,25,1
0,2,0,0,1,0,0,59,81,1
0,1,0,1,1,0,1,71,24,0
1,1,1,0,1,1,0,46,95,1
0,1,0,0,1,1,1,16,68,0
1,1,0,0,1,1,1,49,96,2
0,1,0,1,1,1,1,24,85,0
1,1,0,0,0,0,0,2,43,0
0,2,0,0,1,1,1,58,67,2
0,2,0,1,1,1,0,1,89,2
0,2,1,0,1,0,0,45,86,1
1,1,0,1,1,0,0,1,50,0
0,2,1,1,0,0,0,8,43,0
1,2,0,0,1,0,0,22,90,0
0,2,0,1,1,0,0,66,116,0
1,1,0,1,1,0,0,8,74,1
0,1,0,1,1,1,1,72,106,1
0,2,0,0,1,0,1,47,64,1
1,2,0,1,1,0,0,4,72,1
1,2,0,0,1,0,0,29,79,0
0,2,0,0,1,0,0,72,116,0
1,2,0,0,1,0,0,16,85,0
0,2,0,1,1,1,0,2,80,2
1,1,0,0,1,1,0,1,20,0
0,2,0,1,1,0,0,68,71,0
0,1,1,1,1,0,0,33,25,0
1,1,0,0,1,1,1,61,19,0
1,2,0,0,1,0,0,23,79,1
0,1,0,1,1,1,1,19,49,1
0,1,0,1,0,0,1,13,41,0
1,2,0,0,1,0,0,21,86,0
0,1,1,0,1,1,0,62,105,0
0,2,0,0,1,0,0,29,25,2
0,2,1,1,1,0,0,70,105,0
0,2,0,1,1,0,1,38,101,2
1,1,1,0,1,1,0,31,74,0
1,2,0,1,1,1,0,1,70,0
1,2,0,0,1,0,0,1,44,2
0,1,0,1,1,1,1,71,66,0
0,1,0,1,1,0,1,4,20,0
1,2,0,0,1,1,0,2,81,2
0,1,0,0,1,1,0,4,64,0
0,2,0,0,1,0,0,69,99,0
0,2,0,1,1,0,0,64,81,1
0,2,0,1,1,0,0,60,79,1
1,1,1,0,1,1,0,1,70,0
0,1,0,1,1,1,0,63,105,1
0,1,0,1,1,1,0,35,19,0
1,2,1,1,1,0,0,17,76,2
0,1,0,0,1,1,0,63,97,1
0,1,1,1,1,1,0,19,66,0
1,2,0,1,1,0,0,21,111,0
0,2,1,0,1,0,1,57,95,0
0,1,0,1,1,1,0,8,50,0
0,1,0,1,1,0,0,6,21,0
0,2,0,0,0,0,0,66,61,1
0,1,0,0,1,1,1,63,76,2
0,2,0,1,1,1,1,28,92,0
0,2,0,0,1,0,0,23,75,0
0,2,0,0,1,0,0,29,20,0
0,2,1,1,1,0,0,18,81,0
0,1,0,1,0,0,0,53,46,0
0,2,0,0,1,1,1,10,70,0
0,2,0,1,1,0,0,39,50,0
0,2,0,0,1,0,0,17,75,2
0,1,0,1,1,1,1,37,91,0
0,2,0,0,1,0,1,33,20,2
0,1,0,0,1,0,1,19,89,1
0,2,0,0,1,1,0,7,61,2
1,1,0,0,1,1,1,9,73,1
0,2,1,1,0,1,0,59,64,0
0,2,0,0,1,0,1,55,104,0
1,2,0,0,1,0,0,4,94,0
0,1,0,1,1,1,1,57,21,0
0,1,0,0,1,1,0,68,115,0
0,2,0,0,1,0,0,64,74,0
0,2,0,0,1,0,1,72,103,2
1,2,1,0,1,0,0,8,84,0
0,2,0,1,1,1,0,72,116,2
0,2,0,1,1,0,0,1,46,2
0,2,0,1,1,0,1,69,95,0
0,1,0,0,1,1,0,56,80,0
0,2,0,1,1,0,0,9,65,1
1,2,0,1,1,1,0,1,70,2
0,1,0,0,1,1,0,59,80,0
0,1,0,0,1,0,0,12,80,0
1,1,0,1,1,1,1,4,85,0
1,2,1,0,1,1,0,3,70,1
0,2,0,1,1,0,0,1,51,0
0,2,0,1,1,0,0,29,99,0
0,1,0,0,1,0,0,71,84,0
0,2,0,0,1,0,1,23,58,1
0,2,0,1,1,0,1,6,26,0
0,2,0,0,1,0,1,37,19,1
0,1,0,1,1,1,0,24,74,2
0,2,0,0,1,1,0,49,101,1
1,1,0,0,1,1,0,11,96,0
0,1,0,1,1,0,0,44,100,1
0,2,0,0,1,1,0,11,25,2
0,1,0,1,0,1,1,43,29,1
1,2,0,0,1,1,0,1,51,2
0,1,0,0,1,1,1,23,24,0
0,2,1,0,1,0,0,25,70,2
0,1,1,1,1,1,0,14,75,0
1,2,0,0,1,0,0,10,80,0
0,2,0,1,1,0,1,27,81,1
1,1,0,1,1,1,0,3,105,0
0,2,0,1,1,0,0,10,26,1
0,2,1,1,0,0,0,5,45,2
0,2,0,1,1,0,1,48,26,0
0,1,1,0,1,1,0,7,65,2
0,2,0,0,0,0,0,44,49,0
1,1,0,0,1,1,0,2,76,0
1,2,0,0,1,0,0,4,77,2
1,1,0,1,1,0,0,37,99,0
0,2,0,0,1,0,0,13,19,2
0,1,0,0,1,1,0,39,59,1
0,2,0,1,1,0,0,42,56,0
1,2,0,0,1,0,1,46,105,0
0,1,0,1,1,1,1,16,56,0
0,1,0,1,0,0,1,54,46,2
0,2,0,1,1,1,0,33,66,0
0,1,0,0,0,1,0,22,51,2
0,2,0,1,1,0,0,35,89,2
1,2,0,0,1,0,0,4,21,0
0,1,0,1,1,0,0,1,20,0
0,1,0,1,1,0,0,36,21,1
0,1,0,1,1,0,1,25,54,0
0,1,0,0,1,1,0,3,71,0
1,1,0,1,1,1,0,22,101,0
0,2,0,0,1,0,1,16,101,1
0,1,1,0,1,0,0,50,107,1
0,1,0,0,1,1,0,10,21,0
1,2,0,0,1,1,0,25,74,2
1,1,1,1,1,1,0,32,96,1
0,2,0,0,1,0,1,63,19,1
0,1,0,1,1,0,1,5,49,0
1,2,1,1,0,0,0,44,30,1
1,2,1,0,1,1,0,16,96,1
0,1,0,1,1,1,0,20,64,0
0,1,0,0,1,1,0,30,106,2
0,2,0,0,1,1,0,55,45,2
0,2,1,0,1,0,1,61,65,1
1,1,0,1,1,0,1,1,20,0
0,1,0,0,1,0,0,54,94,1
1,2,0,1,1,0,0,10,70,1
1,1,0,1,1,1,1,40,55,1
0,1,0,0,1,1,1,51,79,1
0,1,0,1,1,1,1,72,106,1
0,2,0,1,1,0,0,64,99,0
0,1,0,1,1,1,0,72,26,1
0,1,0,0,1,1,1,53,20,1
1,1,0,1,0,0,0,3,25,1
0,2,1,1,1,0,0,1,70,0
1,1,0,1,1,1,1,13,84,1
1,2,0,0,0,0,0,39,51,0
1,1,0,0,1,0,0,9,78,0
0,2,0,1,1,1,0,22,25,2
0,2,1,1,1,0,0,54,99,0
0,1,0,1,0,0,0,29,36,0
1,2,0,1,1,1,0,72,118,2
0,1,0,1,1,0,0,72,80,0
1,2,0,1,1,0,0,47,110,0
0,1,0,0,1,1,1,28,50,0
0,1,0,1,0,1,0,3,30,0
0,1,1,1,1,0,1,50,75,0
1,2,0,1,1,0,0,1,70,0
1,2,0,1,1,1,0,2,95,2
0,1,0,1,1,0,0,2,71,0
1,2,0,0,1,0,0,70,110,0
0,1,0,1,1,0,0,51,87,0
0,2,1,1,1,0,0,65,104,0
1,2,0,1,1,0,0,1,91,1
0,1,0,0,0,1,1,13,30,0
1,1,0,0,1,1,0,10,98,0
0,1,0,0,1,1,1,55,20,0
1,2,0,0,1,0,0,7,71,1
0,1,0,1,1,1,0,3,19,1
0,1,0,1,0,1,0,46,34,0
0,2,0,1,1,1,0,56,76,1
0,2,0,0,1,0,1,61,115,0
0,2,0,1,1,0,1,52,93,2
1,2,0,0,1,1,0,41,70,0
